2026-03-10 09:55:58 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Alamein Memorial', type='Work', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial in the El Alamein War Cemetery, El Alamein, Egypt. The memorial commemorates 11,866 Commonwealth forces members who died during World War II. The memorial was designed by Hubert Worthington and unveiled by Viscount Montgomery of Alamein on 24 October 1954.'), Entity(name='El Alamein War Cemetery', type='Place', importance=0.5, isolated_context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), Entity(name='El Alamein', type='Place', importance=0.5, isolated_context='El Alamein, Egypt.'), Entity(name='Egypt', type='Place', importance=0.5, isolated_context='Egypt.'), Entity(name='Commonwealth War Graves Commission', type='Organization', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), Entity(name='World War II', type='Event', importance=0.5, isolated_context='who died during World War II.'), Entity(name='Hubert Worthington', type='Person', importance=0.5, isolated_context='The memorial was designed by Hubert Worthington...'), Entity(name='Viscount Montgomery of Alamein', type='Person', importance=0.5, isolated_context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] concepts=[Concept(name='World War II', definition='', isolated_context=''), Concept(name='War Memorial', definition='', isolated_context=''), Concept(name='Commonwealth War Graves Commission', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='El Alamein War Cemetery', target_type='Place', relationship_type='located_in', confidence=0.99, context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Commonwealth War Graves Commission', target_type='Organization', relationship_type='part_of', confidence=0.99, context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='World War II', target_type='Event', relationship_type='occurred_during', confidence=0.99, context='who died during World War II.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Hubert Worthington', target_type='Person', relationship_type='designed_by', confidence=0.99, context='The memorial was designed by Hubert Worthington...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Viscount Montgomery of Alamein', target_type='Person', relationship_type='unveiled_by', confidence=0.99, context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] sentiment='Neutral'
2026-03-10 12:31:14 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='British Journal of Social Psychology', type='Organization', importance=0.5, isolated_context='The British Journal of Social Psychology is a peer-reviewed academic journal published by Wiley-Blackwell on behalf of the British Psychological Society.'), Entity(name='Wiley-Blackwell', type='Organization', importance=0.5, isolated_context='The British Journal of Social Psychology is published by Wiley-Blackwell on behalf of the British Psychological Society.'), Entity(name='British Psychological Society', type='Organization', importance=0.5, isolated_context='The British Journal of Social Psychology is published by Wiley-Blackwell on behalf of the British Psychological Society.'), Entity(name='social cognition', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='attitudes', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='group processes', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='social influence', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='intergroup relations', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='self and identity', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='nonverbal communication', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='social psychological aspects of affect and emotion', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='language and discourse', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='British Journal of Social and Clinical Psychology', type='Work', importance=0.5, isolated_context='The journal was established in 1962 as the "British Journal of Social and Clinical Psychology" and obtained its current title in 1981.'), Entity(name='1962', type='Event', importance=0.5, isolated_context='The journal was established in 1962 as the "British Journal of Social and Clinical Psychology" and obtained its current title in 1981.'), Entity(name='1981', type='Event', importance=0.5, isolated_context='The journal was established in 1962 as the "British Journal of Social and Clinical Psychology" and obtained its current title in 1981.'), Entity(name='2010', type='Event', importance=0.5, isolated_context='according to the "Journal Citation Reports", the journal has a 2010 impact factor of 2.056.'), Entity(name='2.056', type='Work', importance=0.5, isolated_context='according to the "Journal Citation Reports", the journal has a 2010 impact factor of 2.056.'), Entity(name='Journal Citation Reports', type='Work', importance=0.5, isolated_context='according to the "Journal Citation Reports", the journal has a 2010 impact factor of 2.056.')] concepts=[Concept(name='Social Psychology', definition='', isolated_context=''), Concept(name='Academic Journal', definition='', isolated_context=''), Concept(name='Peer Review', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 12:31:14 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['British Journal of Social Psychology', 'Wiley-Blackwell', 'British Psychological Society', 'social cognition', 'attitudes', 'group processes', 'social influence', 'intergroup relations', 'self and identity', 'nonverbal communication', 'social psychological aspects of affect and emotion', 'language and discourse', 'British Journal of Social and Clinical Psychology', '1962', '1981', '2010', '2.056', 'Journal Citation Reports']
2026-03-10 12:31:14 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Social Psychology', 'Academic Journal', 'Peer Review']
2026-03-10 12:31:14 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='British Journal of Social Psychology', type='Organization', importance=0.5, isolated_context='The British Journal of Social Psychology is a peer-reviewed academic journal published by Wiley-Blackwell on behalf of the British Psychological Society.'), Entity(name='Wiley-Blackwell', type='Organization', importance=0.5, isolated_context='The British Journal of Social Psychology is published by Wiley-Blackwell on behalf of the British Psychological Society.'), Entity(name='British Psychological Society', type='Organization', importance=0.5, isolated_context='The British Journal of Social Psychology is published by Wiley-Blackwell on behalf of the British Psychological Society.'), Entity(name='social cognition', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='attitudes', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='group processes', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='social influence', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='intergroup relations', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='self and identity', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='nonverbal communication', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='social psychological aspects of affect and emotion', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='language and discourse', type='Concept', importance=0.5, isolated_context='It publishes original papers on subjects like social cognition, attitudes, group processes, social influence, intergroup relations, self and identity, nonverbal communication, and social psychological aspects of affect and emotion, and of language and discourse.'), Entity(name='British Journal of Social and Clinical Psychology', type='Work', importance=0.5, isolated_context='The journal was established in 1962 as the "British Journal of Social and Clinical Psychology" and obtained its current title in 1981.'), Entity(name='1962', type='Event', importance=0.5, isolated_context='The journal was established in 1962 as the "British Journal of Social and Clinical Psychology" and obtained its current title in 1981.'), Entity(name='1981', type='Event', importance=0.5, isolated_context='The journal was established in 1962 as the "British Journal of Social and Clinical Psychology" and obtained its current title in 1981.'), Entity(name='2010', type='Event', importance=0.5, isolated_context='according to the "Journal Citation Reports", the journal has a 2010 impact factor of 2.056.'), Entity(name='2.056', type='Work', importance=0.5, isolated_context='according to the "Journal Citation Reports", the journal has a 2010 impact factor of 2.056.'), Entity(name='Journal Citation Reports', type='Work', importance=0.5, isolated_context='according to the "Journal Citation Reports", the journal has a 2010 impact factor of 2.056.')] concepts=[Concept(name='Social Psychology', definition='', isolated_context=''), Concept(name='Academic Journal', definition='', isolated_context=''), Concept(name='Peer Review', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 12:31:14 | IngestionPipeline | INFO | Extracted: 18 entities, 3 concepts, 0 references.
2026-03-10 12:31:14 | IngestionPipeline | INFO | Domain: Personal
2026-03-10 12:31:14 | IngestionPipeline | INFO | Note complexity upgraded: 21 entities+concepts extracted
2026-03-10 12:31:14 | IngestionPipeline | INFO | Extraction took: 74.9417s
2026-03-10 12:31:14 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-10 12:31:19 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'British Journal of Social Psychology'
2026-03-10 12:31:29 | IngestionPipeline | INFO | [Community] Creating new community 'British Journal of Social Psychology Research' for 21 nodes
2026-03-10 12:31:29 | IngestionPipeline | INFO | [Community] Assigned 21 nodes to 'British Journal of Social Psychology Research'
2026-03-10 12:31:34 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'British Journal of Social Psychology Research'
2026-03-10 12:31:35 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 3a316c3b-9a5c-4f95-bdd2-7749537d62d9: 'British Journal of Social Psychology'
2026-03-10 12:31:35 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 3a316c3b-9a5c-4f95-bdd2-7749537d62d9: 'Personal'
2026-03-10 12:31:35 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 15.1453s
2026-03-10 12:31:35 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 12:31:35 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 12:34:14 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: 2.056
2026-03-10 12:34:14 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 2.056
2026-03-10 12:34:17 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: intergroup relations
2026-03-10 12:34:17 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: intergroup relations
2026-03-10 12:34:21 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: 1962
2026-03-10 12:34:21 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: 1962
2026-03-10 12:34:33 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Concept: academic journal
2026-03-10 12:34:33 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: academic journal
2026-03-10 12:34:51 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Entity: 2010
2026-03-10 12:34:51 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 12 context(s) for Entity: 2010
2026-03-10 12:34:54 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: self and identity
2026-03-10 12:34:54 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: self and identity
2026-03-10 12:35:04 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: social psychological aspects of affect and emotion
2026-03-10 12:35:04 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: social psychological aspects of affect and emotion
2026-03-10 12:35:15 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: 1981
2026-03-10 12:35:15 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Entity: 1981
2026-03-10 12:35:27 | IngestionPipeline | INFO |   [Ingestion] Extracted 9 atomic facts for Entity: social cognition
2026-03-10 12:35:27 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: social cognition
2026-03-10 12:35:36 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Concept: social psychology
2026-03-10 12:35:36 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: social psychology
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: 2.056 (Title: 2010 Impact Factor)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: intergroup relations (Title: Intergroup Relations Research)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: 1962 (Title: British Journal of Psychology)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Concept: academic journal (Title: British Journal of Social Psychology)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: 2010 (Title: 2010 Events and Entities)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: self and identity (Title: Self and Identity)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: social psychological aspects of affect and emotion (Title: Social Psychological Aspects of Emotion)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: 1981 (Title: 1981 Supreme Court Decision)
2026-03-10 12:35:39 | IngestionPipeline | INFO |   Summary updated for Entity: social cognition (Title: Social Cognition Research Areas)
2026-03-10 12:35:40 | IngestionPipeline | INFO |   Summary updated for Concept: social psychology (Title: British Journal of Social Psychology)
2026-03-10 12:35:40 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: language and discourse
2026-03-10 12:35:40 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: language and discourse
2026-03-10 12:35:40 | IngestionPipeline | INFO |   Summary updated for Entity: language and discourse (Title: Language and Discourse)
2026-03-10 12:35:43 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: nonverbal communication
2026-03-10 12:35:43 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: nonverbal communication
2026-03-10 12:35:43 | IngestionPipeline | INFO |   Summary updated for Entity: nonverbal communication (Title: Nonverbal Communication Research)
2026-03-10 12:35:49 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: peer review
2026-03-10 12:35:49 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: peer review
2026-03-10 12:35:49 | IngestionPipeline | INFO |   Summary updated for Concept: peer review (Title: British Journal of Social Review)
2026-03-10 12:35:53 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: attitudes
2026-03-10 12:35:53 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: attitudes
2026-03-10 12:35:54 | IngestionPipeline | INFO |   Summary updated for Entity: attitudes (Title: Attitudes: Social Psychological Subjects)
2026-03-10 12:35:57 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: wiley-blackwell
2026-03-10 12:35:57 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: wiley-blackwell
2026-03-10 12:35:58 | IngestionPipeline | INFO |   Summary updated for Entity: wiley-blackwell (Title: Wiley-Blackwell Publishing)
