2026-05-04 19:47:36 | GraphService | INFO | [Graph] Relationship created: (ed wood)-[is_the_subject_of]->(1994 american biographical period comedy-drama film)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(french)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(german)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(spanish)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(finnish)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(chinese)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(japanese)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(portuguese)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(italian)
2026-05-04 20:11:40 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(romanian)
2026-05-04 20:11:41 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[translated_into]->(dutch)
2026-05-04 20:11:41 | GraphService | INFO | [Graph] Relationship created: (the divide trilogy)-[illustrated_by]->(ted dewan)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (science fantasy)-[is_published_by]->(nova publications)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (science fantasy)-[is_a_companion_to]->(new worlds)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (walter gillings)-[is_editor_of]->(science fantasy)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (john carnell)-[is_editor_of]->(science fantasy)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (kyril bonfiglioli)-[is_editor_of]->(impulse)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (kyril bonfiglioli)-[is_editor_of]->(sf impulse)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (roberts & vinter)-[acquires]->(science fantasy)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (roberts & vinter)-[acquires]->(impulse)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (roberts & vinter)-[acquires]->(sf impulse)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (nova)-[is_printer_for]->(roberts & vinter)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (science fantasy)-[is_acquired_by]->(roberts & vinter)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (impulse)-[is_acquired_by]->(roberts & vinter)
2026-05-04 20:12:44 | GraphService | INFO | [Graph] Relationship created: (sf impulse)-[is_acquired_by]->(roberts & vinter)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (animorphs)-[is_written_by]->(katherine applegate)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (animorphs)-[is_written_by]->(michael grant)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (animorphs)-[is_written_by]->(k. a. applegate)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (animorphs)-[is_published_by]->(scholastic)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (horror)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (war)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (dehumanization)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (sanity)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (morality)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (innocence)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:51 | GraphService | INFO | [Graph] Relationship created: (leadership)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:52 | GraphService | INFO | [Graph] Relationship created: (freedom)-[is_a_theme_of]->(animorphs)
2026-05-04 20:13:52 | GraphService | INFO | [Graph] Relationship created: (growing up)-[is_a_theme_of]->(animorphs)
2026-05-04 20:14:25 | GraphService | INFO | [Graph] Relationship created: (etiquette & espionage)-[is_written_by]->(gail carriger)
2026-05-04 20:14:25 | GraphService | INFO | [Graph] Relationship created: (etiquette & espionage)-[is_a]->(young adult)
2026-05-04 20:14:25 | GraphService | INFO | [Graph] Relationship created: (etiquette & espionage)-[is]->(steampunk)
2026-05-04 20:14:25 | GraphService | INFO | [Graph] Relationship created: (etiquette & espionage)-[is_part_of]->(parasol protectorate)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_the_daughter_of]->(abdülaziz)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_the_daughter_of]->(gevheri kadın)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_the_halfsister_of]->(abdülmecid ii)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (abdülaziz)-[is_the_husband_of]->(gevheri kadın)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[is_the_daughter_of]->(salih bey svatnba)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (abdülmecid ii)-[is_the_son_of]->(abdülaziz)
2026-05-04 20:15:06 | GraphService | INFO | [Graph] Relationship created: (abdülmecid ii)-[is_the_son_of]->(gevheri kadın)
2026-05-04 20:16:10 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[is_located_in]->(algiers)
2026-05-04 20:16:10 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[is_located_in]->(algeria)
2026-05-04 20:16:10 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[is_an_example_of]->(almoravid architecture)
2026-05-04 20:16:10 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[contains]->(minbar (منبر))
2026-05-04 20:16:10 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[was_commissioned_by]->(ali ibn yusuf)
2026-05-04 20:16:11 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[minaret_was_built_by]->(ziyyanid sultan of tlemcen)
2026-05-04 20:16:11 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[was_constructed_in]->(1097)
2026-05-04 20:16:11 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[minaret_was_built_in]->(1332)
2026-05-04 20:16:11 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[gallery_was_built_in]->(1840)
2026-05-04 20:16:11 | GraphService | INFO | [Graph] Relationship created: (djamaâ el kebir)-[reconstructed_the_street]->(french)
2026-05-04 20:17:02 | GraphService | INFO | [Graph] Relationship created: (küçük hüseyin pasha)-[married]->(esma sultan)
2026-05-04 20:17:02 | GraphService | INFO | [Graph] Relationship created: (küçük hüseyin pasha)-[was_a_member_of]->(ottoman dynasty)
2026-05-04 20:17:02 | GraphService | INFO | [Graph] Relationship created: (küçük hüseyin pasha)-[held_the_title_of]->(kapudan pasha)
2026-05-04 20:17:02 | GraphService | INFO | [Graph] Relationship created: (küçük hüseyin pasha)-[became_kapudan_on]->(11 march 1792)
2026-05-04 20:17:02 | GraphService | INFO | [Graph] Relationship created: (küçük hüseyin pasha)-[died_on]->(7 december 1803)
2026-05-04 20:17:41 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_daughter_of]->(abdul hamid i)
2026-05-04 20:17:41 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_sister_of]->(mustafa iv)
2026-05-04 20:17:41 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_sister_of]->(mahmud ii)
2026-05-04 20:17:41 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_adoptive_mother_of]->(bezmiâlem sultan)
2026-05-04 20:17:41 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_adoptive_mother_of]->(rahime perestu sultan)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (sultan ahmed mosque)-[is_located_in]->(istanbul)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (sultan ahmed mosque)-[is_located_in]->(turkey)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (sultan ahmed mosque)-[is_known_as]->(blue mosque)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (ahmed i)-[commissioned_the_construction_of]->(blue mosque)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (külliye)-[contains]->(ahmed's tomb)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (külliye)-[contains]->(madrasah)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (külliye)-[contains]->(hospice)
2026-05-04 20:18:30 | GraphService | INFO | [Graph] Relationship created: (hagia sophia)-[is_located_next_to]->(sultan ahmed mosque)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[is_located_in]->(laleli)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[is_located_in]->(fatih)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[is_located_in]->(istanbul)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[is_located_in]->(turkey)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[is_an_imperial]->(ottoman)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[was_built_in_the_18thcentury]->(18th-century)
2026-05-04 20:19:15 | GraphService | INFO | [Graph] Relationship created: (laleli mosque)-[is_referred_to_as_the]->(tulip mosque)
2026-05-04 20:19:56 | GraphService | INFO | [Graph] Relationship created: (esma sultan mansion)-[is_named_after]->(esma sultan)
2026-05-04 20:19:56 | GraphService | INFO | [Graph] Relationship created: (esma sultan mansion)-[is_located_in]->(ortaköy)
2026-05-04 20:19:56 | GraphService | INFO | [Graph] Relationship created: (esma sultan mansion)-[is_located_on]->(bosphorus)
2026-05-04 20:19:56 | GraphService | INFO | [Graph] Relationship created: (esma sultan mansion)-[is_located_in]->(istanbul)
2026-05-04 20:19:56 | GraphService | INFO | [Graph] Relationship created: (esma sultan mansion)-[is_a_type_of]->(yalı)
2026-05-04 20:19:56 | GraphService | INFO | [Graph] Relationship created: (esma sultan mansion)-[is_used_as]->(cultural center)
2026-05-04 20:21:15 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[is_married_to]->(abdülaziz)
2026-05-04 20:21:15 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[is_the_mother_of]->(şehzade mehmed seyfeddin)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[is_the_mother_of]->(esma sultan)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (abdülaziz)-[is_the_father_of]->(şehzade mehmed seyfeddin)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (abdülaziz)-[is_the_father_of]->(esma sultan)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[was_born_on]->(8 july 1856)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[died_on]->(6 september 1884)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (gevheri kadın)-[lived_in]->(ottoman empire)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (abdülaziz)-[ruled]->(ottoman empire)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (şehzade mehmed seyfeddin)-[lived_in]->(ottoman empire)
2026-05-04 20:21:16 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[lived_in]->(ottoman empire)
2026-05-04 20:22:01 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_the_daughter_of]->(ahmed iii)
2026-05-04 20:22:01 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_the_daughter_of]->(zeynep kadın)
2026-05-04 20:22:01 | GraphService | INFO | [Graph] Relationship created: (esma sultan)-[is_a_halfsibling_of]->(mustafa iii)
2026-05-04 20:22:01 | GraphService | DEBUG | [Bi-Temporal] 'is_daughter_of' has no evolution rules — creating 'is_a_halfsibling_of' as parallel edge (esma sultan → abdul hamid i)
2026-05-04 20:22:01 | GraphService | INFO | [Graph] Relationship created_parallel: (esma sultan)-[is_a_halfsibling_of]->(abdul hamid i)
2026-05-04 20:22:01 | GraphService | DEBUG | [Bi-Temporal] 'lived_in' has no evolution rules — creating 'is_a_member_of' as parallel edge (esma sultan → ottoman empire)
2026-05-04 20:22:01 | GraphService | INFO | [Graph] Relationship created_parallel: (esma sultan)-[is_a_member_of]->(ottoman empire)
2026-05-04 20:23:04 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[stars]->(april hunter)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[stars]->(joanie laurer)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_premiered_in]->(new jersey)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_premiered_in]->(new york city)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_premiered_on]->(december 1, 2006)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_released_on]->(dvd)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_released_in]->(united states)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_released_in]->(united kingdom)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[was_released_on]->(april 17, 2007)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[won_an_award_at]->(new jersey international festival awards)
2026-05-04 20:23:05 | GraphService | INFO | [Graph] Relationship created: (just another romantic wrestling comedy)-[is_handled_by]->(victory multimedia)
2026-05-04 20:23:53 | GraphService | INFO | [Graph] Relationship created: (kingston morning)-[was_created_by]->(dave eggar)
2026-05-04 20:23:53 | GraphService | INFO | [Graph] Relationship created: (kingston morning)-[was_released_by]->(domo records)
2026-05-04 20:23:53 | GraphService | INFO | [Graph] Relationship created: (kingston morning)-[contains]->(itsbynne reel)
2026-05-04 20:23:53 | GraphService | INFO | [Graph] Relationship created: (itsbynne reel)-[was_nominated_at]->(53rd grammy awards)
2026-05-04 20:23:53 | GraphService | INFO | [Graph] Relationship created: (itsbynne reel)-[was_nominated_for]->(best instrumental arrangement)
