2026-05-13 03:37:59 | GraphService | INFO | [Graph] Relationship created: (secretary of state for constitutional affairs)-[was_a_position_within]->(british government)
2026-05-14 03:15:41 | GraphService | INFO | [Graph] Relationship created: (st. andre vidhan sabha constituency)-[falls_under_the_jurisdiction_of]->(north goa lok sabha constituency)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[was_designed_by]->(ken st. andre)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[was_first_published_by]->(flying buffalo)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[was_first_published_in]->(1975)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[is_an_alternative_to]->(dungeons & dragons)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[is_suitable_for]->(solitaire)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[is_suitable_for]->(group)
2026-05-14 03:17:30 | GraphService | INFO | [Graph] Relationship created: (tunnels & trolls (t&t))-[is_suitable_for]->(play-by-mail gameplay)
2026-05-14 03:22:15 | GraphService | INFO | [Graph] Relationship created: (jon st. andre)-[was_born_on]->(december 8, 1939)
2026-05-14 03:22:15 | GraphService | INFO | [Graph] Relationship created: (jon st. andre)-[was_born_in]->(ishpeming, michigan)
2026-05-14 03:22:15 | GraphService | INFO | [Graph] Relationship created: (jon st. andre)-[is_national_of]->(american)
2026-05-14 03:22:15 | GraphService | INFO | [Graph] Relationship created: (jon st. andre)-[was_a_former]->(ski jumper)
2026-05-14 03:22:15 | GraphService | INFO | [Graph] Relationship created: (jon st. andre)-[competed_in]->(1960 winter olympics)
2026-05-14 03:24:09 | GraphService | INFO | [Graph] Relationship created: (kenneth eugene st. andre)-[was_born_on]->(april 28, 1947)
2026-05-14 03:24:09 | GraphService | INFO | [Graph] Relationship created: (kenneth eugene st. andre)-[was_born_in]->(ogden, utah)
2026-05-14 03:24:09 | GraphService | INFO | [Graph] Relationship created: (kenneth eugene st. andre)-[is_known_for_work_with]->(tunnels & trolls)
2026-05-14 03:24:09 | GraphService | INFO | [Graph] Relationship created: (kenneth eugene st. andre)-[is_known_for_work_with]->(wasteland)
2026-05-14 03:24:09 | GraphService | INFO | [Graph] Relationship created: (kenneth eugene st. andre)-[is_an_active_member_since]->(the science fiction and fantasy writers of america)
2026-05-14 03:24:09 | GraphService | INFO | [Graph] Relationship created: (the science fiction and fantasy writers of america)-[membership_began_in]->(1989)
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (mercenaries, spies and private eyes (mspe))-[was_designed_written_by]->(michael a. stackpole)
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (mercenaries, spies and private eyes (mspe))-[was_first_published_in]->(april 1983)
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (blade)-[is_a_division_of]->(flying buffalo, inc.)
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (sleuth publications)-[published_the_second_edition_of]->(mercenaries, spies and private eyes (mspe))
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (flying buffalo, inc.)-[continues_to_distribute]->(mercenaries, spies and private eyes (mspe))
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (mercenaries, spies and private eyes (mspe))-[has_mechanics_based_on]->(tunnels and trolls)
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (mercenaries, spies and private eyes (mspe))-[incorporates_an_addition_for_characters]->(skill system)
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (adventure modules)-[were_released_for]->(mercenaries, spies and private eyes (mspe))
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (michael a. stackpole)-[worked_on_the_ruleset_of]->(wasteland (1987))
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (mercenaries, spies and private eyes (mspe))-[is_the_basis_for_the_ruleset_of]->(wasteland (1987))
2026-05-14 03:26:39 | GraphService | INFO | [Graph] Relationship created: (mercenaries, spies and private eyes (mspe))-[is_the_basis_for_mechanics_used_in]->(wasteland 2 (2013))
2026-05-14 03:28:09 | GraphService | INFO | [Graph] Relationship created: (ken st. andre)-[created]->(starfaring)
2026-05-14 03:28:09 | GraphService | INFO | [Graph] Relationship created: (flying buffalo)-[published]->(starfaring)
2026-05-14 03:28:09 | GraphService | INFO | [Graph] Relationship created: (starfaring)-[was_published_in]->(august 1976)
2026-05-14 03:28:09 | GraphService | INFO | [Graph] Relationship created: (starfaring)-[is_a_genre_of]->(science fiction)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (crank caverns)-[is_the_common_name_for_the_remains_of]->(rainford delph quarry)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (rainford delph quarry)-[is_located_near_crank_in]->(st. helens, merseyside)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (sandstone)-[was_quarried_from]->(rainford delph quarry)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (rainford delph quarry)-[was_listed_as_by]->(colliery)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (charles howarth)-[owned_by_by_1880]->(rainford delph quarry)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (charles howarth)-[was_known_locally_as]->(yorkshire charlie)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (earl of derby)-[used_as_a_game_reserve_until]->(crank caverns)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (crank caverns)-[stored_ammunition_for_in_by_1939]->(anti-aircraft position at crank)
2026-05-14 03:31:11 | GraphService | INFO | [Graph] Relationship created: (public footpath)-[provides_physical_access_to]->(crank caverns)
2026-05-14 03:32:34 | GraphService | INFO | [Graph] Relationship created: (arena of khazan)-[is_an_adventure_for]->(tunnels & trolls)
2026-05-14 03:32:34 | GraphService | INFO | [Graph] Relationship created: (arena of khazan)-[was_published_by]->(flying buffalo)
2026-05-14 03:32:34 | GraphService | INFO | [Graph] Relationship created: (arena of khazan)-[was_published_in]->(1979)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (crusaders of khazan)-[is_a_computer_adaptation]->(tunnels and trolls)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (new world computing)-[developed_published]->(tunnels and trolls)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (new world computing)-[published_the_game_in]->(1990)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (tunnels and trolls)-[was_published_for_the_platform]->(pc)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (tunnels and trolls)-[was_published_for_the_platform]->(fm towns)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (tunnels and trolls)-[was_published_for_the_platform]->(pc-88)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (tunnels and trolls)-[was_published_for_the_platform]->(pc-98)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (crusaders of khazan)-[is_available_from]->(flying buffalo)
2026-05-14 03:35:06 | GraphService | INFO | [Graph] Relationship created: (fiery dragon)-[publishedassociated_with]->(tunnels and trolls 30th anniversary edition)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i wanna do is make love to you")-[a_song_by]->(heart)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i wanna do is make love to you")-[was_composed_by]->(robert john "mutt" lange)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i wanna do is make love to you")-[was_released_as_the_lead_single_from]->(brigade)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i wanna do is make love to you")-[was_the_first_hit_single_of]->(1990s)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i wanna do is make love to you")-[was_recorded_by]->(dobie gray)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i want to do is make love to you")-[was_first_recorded_by]->(dobie gray)
2026-05-14 03:37:34 | GraphService | INFO | [Graph] Relationship created: ("all i want to do is make love to you")-[was_recorded_in_the_year]->(1979)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (be the one)-[was_created_by]->(poison)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (be the one)-[is_classified_as]->(power ballad)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (be the one)-[was_released_as_second_single_from]->(single/sampler)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[was_released_from_the_album]->(crack a smile...and more!)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[was_released_in]->(february 2000)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[featured_as_a_bside_and_first_single_from]->(shut up, make love)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[featured_as_an_unplugged_bonus_track_on]->(every rose has its thorn)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[featured_as_an_unplugged_bonus_track_on]->(talk dirty to me)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[featured_as_an_unplugged_bonus_track_on]->(your mama don't dance)
2026-05-14 03:40:05 | GraphService | INFO | [Graph] Relationship created: (single/sampler)-[featured_as_an_unplugged_bonus_track_on]->(something to believe in)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[was_performed_by]->(keri hilson)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[was_written_by]->(jamal "polow da don" jones)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[was_written_by]->(ester dean)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[was_written_by_and_produced_by]->(jason perry)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("in a perfect world...")-[is_the_debut_studio_album_of]->(keri hilson)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[was_the_fifth_single_from]->("in a perfect world...")
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[is_musically_classified_as]->(downtempo r&b ballad)
2026-05-14 03:42:31 | GraphService | INFO | [Graph] Relationship created: ("make love")-[was_sent_for_airplay_on]->(june 23, 2009)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (cosmic nomads)-[created_the_album]->(make love not war)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (make love not war)-[was_released_in]->(2004)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (make love not war)-[was_recorded_at]->(damien gerard studios)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (cosmic nomads)-[worked_with]->(russell pilling)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (russell pilling)-[has_recorded]->(the vines)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (russell pilling)-[has_recorded]->(the church)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (russell pilling)-[has_recorded]->(the cruel sea)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (russell pilling)-[has_recorded]->(jon stevens)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (single)-[shares_the_name_with]->(make love not war)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (music video)-[shares_the_name_with]->(make love not war)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (single)-[was_distributed_by]->(mgm sydney)
2026-05-14 03:45:45 | GraphService | INFO | [Graph] Relationship created: (music video)-[was_distributed_by]->(mgm sydney)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (dan fogelberg)-[created]->(greatest hits)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (greatest hits)-[included]->(missing you)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (greatest hits)-[included]->(make love stay)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (missing you)-[peaked_at_23_on]->(billboard hot 100 chart)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (make love stay)-[peaked_at_29_on]->(billboard hot 100 chart)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (missing you)-[made_top_10_on_and_rose_to_6_on]->(adult contemporary chart)
2026-05-14 03:48:28 | GraphService | INFO | [Graph] Relationship created: (make love stay)-[made_top_10_on_and_became_the_singers_third_1_on]->(adult contemporary chart)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (poison)-[is_of_origin]->(american)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (poison)-[achieved_commercial_success_during]->(mid-1980s to mid-1990s)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (poison)-[sold_worldwide]->(40 million records)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (poison)-[sold_15_million_records_in]->(united states)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (poison)-[charted_singles_on]->(billboard hot 100)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (every rose has its thorn)-[reached_numberone_on]->(billboard hot 100)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (look what the cat dragged in)-[was_breakthrough_debut_album_of]->(poison)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (look what the cat dragged in)-[was_released]->(1986)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (open up and say... ahh!)-[was_the_second_album_of]->(poison)
2026-05-14 03:51:45 | GraphService | INFO | [Graph] Relationship created: (open up and say... ahh!)-[was_certified_with_this_award_in_the_us]->(5x platinum (us))
