2026-02-25 05:27:07 | LLMService | INFO | Primary LLM Provider: OLLAMA
2026-02-25 09:02:55 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 4 concepts
2026-02-25 09:02:55 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:02:59 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 3 concepts
2026-02-25 09:05:12 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:06:46 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-02-25 09:06:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:06:52 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 1 concepts
2026-02-25 09:09:15 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:09:55 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 3 concepts
2026-02-25 09:11:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:12:00 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-02-25 09:12:00 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:12:04 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 09:14:05 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:14:29 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 2 concepts
2026-02-25 09:14:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:14:36 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 3 concepts
2026-02-25 09:16:37 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:18:15 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 4 concepts
2026-02-25 09:18:15 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:18:20 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 09:22:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:23:03 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-02-25 09:23:04 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:23:11 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 4 concepts
2026-02-25 09:26:10 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:26:46 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-02-25 09:26:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:26:52 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 09:29:29 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:30:32 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 4 concepts
2026-02-25 09:30:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:30:36 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 09:33:24 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:33:55 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 2 concepts
2026-02-25 09:33:55 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:34:02 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 3 concepts
2026-02-25 09:35:53 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:36:22 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 4 concepts
2026-02-25 09:36:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:36:26 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 09:37:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:38:42 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 3 concepts
2026-02-25 09:38:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:38:49 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 2 concepts
2026-02-25 09:41:06 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:41:45 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 4 concepts
2026-02-25 09:41:45 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:41:51 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 3 concepts
2026-02-25 09:43:29 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:43:48 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 09:44:24 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:45:10 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 2 concepts
2026-02-25 09:45:10 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:45:18 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 4 concepts
2026-02-25 09:47:56 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:48:17 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 2 concepts
2026-02-25 09:48:57 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:49:53 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-02-25 09:49:53 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:50:00 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 09:52:20 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:52:59 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-02-25 09:52:59 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:53:06 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 2 concepts
2026-02-25 09:55:53 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:56:10 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 09:56:40 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:57:34 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-02-25 09:57:34 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 09:57:40 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 10:00:07 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:00:45 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 3 concepts
2026-02-25 10:01:53 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:02:06 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 10:02:40 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:03:21 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 3 concepts
2026-02-25 10:03:21 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:03:26 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 10:06:02 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:06:30 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 10:07:26 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:07:51 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 10:08:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:09:05 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-02-25 10:09:05 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:09:10 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 10:10:40 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:12:32 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 3 concepts
2026-02-25 10:12:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:12:40 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 3 concepts
2026-02-25 10:15:55 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:16:23 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 1 concepts
2026-02-25 10:16:23 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:16:27 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 10:18:01 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:18:24 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 2 concepts
2026-02-25 10:19:06 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:19:42 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 4 concepts
2026-02-25 10:19:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:19:46 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 10:21:44 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:22:20 | LLMService | INFO | [Ollama] Raw extraction: 0 entities, 0 concepts
2026-02-25 10:22:20 | LLMService | WARNING | [Ollama] Empty entities (or capture failed). Full JSON: {"DOMAIN CATEGORIZATION": "Creative", "ExternalReference": {"type": "Poem", "title": "Roy's Wedding", "content": "\"Roy's Wedding\" is the second episode of the ninth season of the American comedy television series \"The Office\" and the show's 178th episode overall. The episode originally aired on NBC on September 27, 2012. The episode guest stars David Denman as Roy Anderson, Michael Patrick McGill as his brother Kenny, Robert R. Shafer as Bob Vance, and Ameenah Kaplan as Val.", "source": "User"}, "ENTITY EXTRACTION": [{"name": "Roy Anderson", "type": "Person", "isolated_context": "\"Roy's Wedding\" is the second episode of the ninth season of the American comedy television series \"The Office\" and the show's 178th episode overall. The episode originally aired on NBC on September 27, 2012. The episode guest stars David Denman as Roy Anderson, Michael Patrick McGill as his brother Kenny, Robert R. Shafer as Bob Vance, and Ameenah Kaplan as Val."}, {"name": "David Denman", "type": "Person", "isolated_context": "The episode guest stars David Denman as Roy Anderson, Michael Patrick McGill as his brother Kenny, Robert R. Shafer as Bob Vance, and Ameenah Kaplan as Val."}, {"name": "Michael Patrick McGill", "type": "Person", "isolated_context": "The episode guest stars David Denman as Roy Anderson, Michael Patrick McGill as his brother Kenny, Robert R. Shafer as Bob Vance, and Ameenah Kaplan as Val."}, {"name": "Robert R. Shafer", "type": "Person", "isolated_context": "The episode guest stars David Denman as Roy Anderson, Michael Patrick McGill as his brother Kenny, Robert R. Shafer as Bob Vance, and Ameenah Kaplan as Val."}, {"name": "Ameenah Kaplan", "type": "Person", "isolated_context": "The episode guest stars David Denman as Roy Anderson, Michael Patrick McGill as his brother Kenny, Robert R. Shafer as Bob Vance, and Ameenah Kaplan as Val."}], "CONCEPT EXTRACTION": [{"name": "Wedding", "isolated_context": "\"Roy's Wedding\" is the second episode of the ninth season
2026-02-25 10:22:25 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:23:06 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-02-25 10:23:06 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:23:13 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-02-25 10:25:56 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:26:29 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 4 concepts
2026-02-25 10:26:29 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:26:35 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 10:28:14 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:30:00 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-02-25 10:30:00 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:30:08 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 3 concepts
2026-02-25 10:34:07 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:35:52 | LLMService | INFO | [Ollama] Raw extraction: 12 entities, 2 concepts
2026-02-25 10:35:52 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:35:55 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 10:38:10 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:39:02 | LLMService | INFO | [Ollama] Raw extraction: 13 entities, 3 concepts
2026-02-25 10:39:02 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:39:07 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 10:41:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:42:04 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 2 concepts
2026-02-25 10:42:47 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:43:33 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 4 concepts
2026-02-25 10:43:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:43:38 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-02-25 10:46:52 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:47:32 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-02-25 10:47:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:47:36 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 10:49:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:49:52 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 1 concepts
2026-02-25 10:50:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:50:56 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 1 concepts
2026-02-25 10:51:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:51:54 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 10:52:18 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:53:19 | LLMService | INFO | [Ollama] Raw extraction: 16 entities, 3 concepts
2026-02-25 10:53:19 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:53:24 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-02-25 10:57:29 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:58:09 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 5 concepts
2026-02-25 10:58:09 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 10:58:13 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-02-25 11:00:11 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:00:43 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 2 concepts
2026-02-25 11:00:43 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:00:47 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-02-25 11:02:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:03:04 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 3 concepts
2026-02-25 11:03:04 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:03:07 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 11:05:04 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:05:38 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 4 concepts
2026-02-25 11:05:38 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:05:45 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-02-25 11:08:34 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:08:57 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 1 concepts
2026-02-25 11:09:35 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:10:00 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 2 concepts
2026-02-25 11:11:06 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:11:27 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 1 concepts
2026-02-25 11:12:06 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:12:42 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 7 concepts
2026-02-25 11:12:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:12:49 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 2 concepts
2026-02-25 11:14:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:15:17 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 4 concepts
2026-02-25 11:15:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:15:24 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 4 concepts
2026-02-25 11:18:07 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:19:27 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-02-25 11:19:27 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-02-25 11:19:32 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 3 concepts
2026-02-25 11:22:01 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
